Label (Grouping),Alabama!!Owner-occupied housing units with a mortgage!!Estimate,Alabama!!Percent owner-occupied housing units with a mortgage!!Estimate,Alaska!!Owner-occupied housing units with a mortgage!!Estimate,Alaska!!Percent owner-occupied housing units with a mortgage!!Estimate,Arizona!!Owner-occupied housing units with a mortgage!!Estimate,Arizona!!Percent owner-occupied housing units with a mortgage!!Estimate,Arkansas!!Owner-occupied housing units with a mortgage!!Estimate,Arkansas!!Percent owner-occupied housing units with a mortgage!!Estimate,California!!Owner-occupied housing units with a mortgage!!Estimate,California!!Percent owner-occupied housing units with a mortgage!!Estimate,Colorado!!Owner-occupied housing units with a mortgage!!Estimate,Colorado!!Percent owner-occupied housing units with a mortgage!!Estimate,Connecticut!!Owner-occupied housing units with a mortgage!!Estimate,Connecticut!!Percent owner-occupied housing units with a mortgage!!Estimate,Delaware!!Owner-occupied housing units with a mortgage!!Estimate,Delaware!!Percent owner-occupied housing units with a mortgage!!Estimate,District of Columbia!!Owner-occupied housing units with a mortgage!!Estimate,District of Columbia!!Percent owner-occupied housing units with a mortgage!!Estimate,Florida!!Owner-occupied housing units with a mortgage!!Estimate,Florida!!Percent owner-occupied housing units with a mortgage!!Estimate,Georgia!!Owner-occupied housing units with a mortgage!!Estimate,Georgia!!Percent owner-occupied housing units with a mortgage!!Estimate,Hawaii!!Owner-occupied housing units with a mortgage!!Estimate,Hawaii!!Percent owner-occupied housing units with a mortgage!!Estimate,Idaho!!Owner-occupied housing units with a mortgage!!Estimate,Idaho!!Percent owner-occupied housing units with a mortgage!!Estimate,Illinois!!Owner-occupied housing units with a mortgage!!Estimate,Illinois!!Percent owner-occupied housing units with a mortgage!!Estimate,Indiana!!Owner-occupied housing units with a mortgage!!Estimate,Indiana!!Percent owner-occupied housing units with a mortgage!!Estimate,Iowa!!Owner-occupied housing units with a mortgage!!Estimate,Iowa!!Percent owner-occupied housing units with a mortgage!!Estimate,Kansas!!Owner-occupied housing units with a mortgage!!Estimate,Kansas!!Percent owner-occupied housing units with a mortgage!!Estimate,Kentucky!!Owner-occupied housing units with a mortgage!!Estimate,Kentucky!!Percent owner-occupied housing units with a mortgage!!Estimate,Louisiana!!Owner-occupied housing units with a mortgage!!Estimate,Louisiana!!Percent owner-occupied housing units with a mortgage!!Estimate,Maine!!Owner-occupied housing units with a mortgage!!Estimate,Maine!!Percent owner-occupied housing units with a mortgage!!Estimate,Maryland!!Owner-occupied housing units with a mortgage!!Estimate,Maryland!!Percent owner-occupied housing units with a mortgage!!Estimate,Massachusetts!!Owner-occupied housing units with a mortgage!!Estimate,Massachusetts!!Percent owner-occupied housing units with a mortgage!!Estimate,Michigan!!Owner-occupied housing units with a mortgage!!Estimate,Michigan!!Percent owner-occupied housing units with a mortgage!!Estimate,Minnesota!!Owner-occupied housing units with a mortgage!!Estimate,Minnesota!!Percent owner-occupied housing units with a mortgage!!Estimate,Mississippi!!Owner-occupied housing units with a mortgage!!Estimate,Mississippi!!Percent owner-occupied housing units with a mortgage!!Estimate,Missouri!!Owner-occupied housing units with a mortgage!!Estimate,Missouri!!Percent owner-occupied housing units with a mortgage!!Estimate,Montana!!Owner-occupied housing units with a mortgage!!Estimate,Montana!!Percent owner-occupied housing units with a mortgage!!Estimate,Nebraska!!Owner-occupied housing units with a mortgage!!Estimate,Nebraska!!Percent owner-occupied housing units with a mortgage!!Estimate,Nevada!!Owner-occupied housing units with a mortgage!!Estimate,Nevada!!Percent owner-occupied housing units with a mortgage!!Estimate,New Hampshire!!Owner-occupied housing units with a mortgage!!Estimate,New Hampshire!!Percent owner-occupied housing units with a mortgage!!Estimate,New Jersey!!Owner-occupied housing units with a mortgage!!Estimate,New Jersey!!Percent owner-occupied housing units with a mortgage!!Estimate,New Mexico!!Owner-occupied housing units with a mortgage!!Estimate,New Mexico!!Percent owner-occupied housing units with a mortgage!!Estimate,New York!!Owner-occupied housing units with a mortgage!!Estimate,New York!!Percent owner-occupied housing units with a mortgage!!Estimate,North Carolina!!Owner-occupied housing units with a mortgage!!Estimate,North Carolina!!Percent owner-occupied housing units with a mortgage!!Estimate,North Dakota!!Owner-occupied housing units with a mortgage!!Estimate,North Dakota!!Percent owner-occupied housing units with a mortgage!!Estimate,Ohio!!Owner-occupied housing units with a mortgage!!Estimate,Ohio!!Percent owner-occupied housing units with a mortgage!!Estimate,Oklahoma!!Owner-occupied housing units with a mortgage!!Estimate,Oklahoma!!Percent owner-occupied housing units with a mortgage!!Estimate,Oregon!!Owner-occupied housing units with a mortgage!!Estimate,Oregon!!Percent owner-occupied housing units with a mortgage!!Estimate,Pennsylvania!!Owner-occupied housing units with a mortgage!!Estimate,Pennsylvania!!Percent owner-occupied housing units with a mortgage!!Estimate,Rhode Island!!Owner-occupied housing units with a mortgage!!Estimate,Rhode Island!!Percent owner-occupied housing units with a mortgage!!Estimate,South Carolina!!Owner-occupied housing units with a mortgage!!Estimate,South Carolina!!Percent owner-occupied housing units with a mortgage!!Estimate,South Dakota!!Owner-occupied housing units with a mortgage!!Estimate,South Dakota!!Percent owner-occupied housing units with a mortgage!!Estimate,Tennessee!!Owner-occupied housing units with a mortgage!!Estimate,Tennessee!!Percent owner-occupied housing units with a mortgage!!Estimate,Texas!!Owner-occupied housing units with a mortgage!!Estimate,Texas!!Percent owner-occupied housing units with a mortgage!!Estimate,Utah!!Owner-occupied housing units with a mortgage!!Estimate,Utah!!Percent owner-occupied housing units with a mortgage!!Estimate,Vermont!!Owner-occupied housing units with a mortgage!!Estimate,Vermont!!Percent owner-occupied housing units with a mortgage!!Estimate,Virginia!!Owner-occupied housing units with a mortgage!!Estimate,Virginia!!Percent owner-occupied housing units with a mortgage!!Estimate,Washington!!Owner-occupied housing units with a mortgage!!Estimate,Washington!!Percent owner-occupied housing units with a mortgage!!Estimate,West Virginia!!Owner-occupied housing units with a mortgage!!Estimate,West Virginia!!Percent owner-occupied housing units with a mortgage!!Estimate,Wisconsin!!Owner-occupied housing units with a mortgage!!Estimate,Wisconsin!!Percent owner-occupied housing units with a mortgage!!Estimate,Wyoming!!Owner-occupied housing units with a mortgage!!Estimate,Wyoming!!Percent owner-occupied housing units with a mortgage!!Estimate,Puerto Rico!!Owner-occupied housing units with a mortgage!!Estimate,Puerto Rico!!Percent owner-occupied housing units with a mortgage!!Estimate
            Less than 20 percent,"9,737",1.30%,159,0.10%,"6,273",0.50%,"5,260",1.20%,"6,466",0.10%,"1,959",0.20%,460,0.10%,770,0.40%,57,0.10%,"13,479",0.40%,"8,971",0.50%,333,0.20%,"1,762",0.50%,"10,693",0.50%,"12,232",1.00%,"3,983",0.70%,"3,525",0.80%,"7,408",1.00%,"3,856",0.60%,"1,731",0.70%,"1,093",0.10%,"1,495",0.10%,"15,985",0.90%,"3,927",0.40%,"3,553",0.90%,"8,386",0.80%,"1,482",0.90%,"1,539",0.50%,"1,277",0.30%,200,0.10%,874,0.10%,"2,338",0.70%,"7,133",0.30%,"13,454",0.80%,640,0.60%,"17,176",0.90%,"4,095",0.70%,"1,041",0.10%,"11,081",0.50%,432,0.20%,"7,297",0.80%,693,0.50%,"7,834",0.70%,"10,389",0.30%,"1,563",0.30%,345,0.30%,"6,087",0.40%,"2,020",0.20%,"4,277",1.60%,"5,146",0.50%,531,0.50%,"13,330",4.20%
            20 to 29 percent,"25,437",3.30%,861,0.80%,"22,819",1.90%,"17,923",4.20%,"16,402",0.30%,"8,377",0.80%,"2,265",0.40%,"2,837",1.50%,393,0.40%,"52,080",1.60%,"33,392",1.90%,614,0.30%,"7,459",2.30%,"33,324",1.60%,"40,985",3.30%,"16,308",2.90%,"11,358",2.50%,"20,329",2.90%,"12,531",2.00%,"4,639",1.80%,"5,293",0.50%,"2,876",0.30%,"45,761",2.60%,"12,319",1.10%,"17,086",4.30%,"31,294",3.10%,"3,183",1.80%,"5,597",1.80%,"6,301",1.30%,"1,272",0.50%,"5,013",0.30%,"8,361",2.60%,"22,484",0.90%,"45,764",2.60%,"1,999",1.70%,"61,799",3.10%,"16,808",3.00%,"7,028",1.00%,"40,132",1.90%,592,0.30%,"25,100",2.80%,"3,193",2.30%,"29,868",2.70%,"42,004",1.10%,"4,717",0.90%,"1,612",1.30%,"19,622",1.30%,"8,613",0.70%,"10,030",3.90%,"20,497",2.00%,"1,953",1.90%,"28,467",8.90%
            30 percent or more,"36,381",4.70%,"5,049",4.60%,"63,720",5.40%,"20,264",4.70%,"233,341",4.60%,"52,489",4.80%,"27,747",4.50%,"9,825",5.20%,"1,940",2.00%,"228,334",6.80%,"84,595",4.90%,"9,473",4.90%,"17,621",5.40%,"98,836",4.80%,"59,567",4.90%,"28,398",5.00%,"19,325",4.20%,"35,640",5.00%,"35,952",5.70%,"18,514",7.00%,"50,571",4.40%,"52,387",4.60%,"92,992",5.40%,"48,273",4.50%,"20,559",5.10%,"47,204",4.60%,"10,881",6.30%,"15,247",4.80%,"29,804",6.20%,"10,778",4.40%,"53,174",3.70%,"20,945",6.50%,"106,141",4.30%,"87,869",4.90%,"6,209",5.40%,"86,789",4.40%,"30,628",5.50%,"39,530",5.60%,"101,625",4.80%,"8,457",4.50%,"47,742",5.40%,"6,550",4.70%,"59,874",5.40%,"194,883",5.00%,"22,999",4.20%,"7,144",5.70%,"67,595",4.40%,"57,571",4.40%,"9,231",3.60%,"55,851",5.40%,"5,832",5.80%,"14,919",4.70%
"        $50,000 to $74,999","130,132",16.80%,"12,755",11.50%,"181,626",15.30%,"79,738",18.70%,"521,801",10.30%,"134,742",12.30%,"71,454",11.70%,"27,569",14.70%,"7,479",7.50%,"523,897",15.70%,"249,138",14.50%,"22,814",11.70%,"57,944",17.80%,"287,019",13.80%,"211,027",17.20%,"98,160",17.20%,"74,402",16.30%,"126,057",17.70%,"99,218",15.60%,"41,356",15.70%,"118,393",10.30%,"107,968",9.50%,"287,035",16.60%,"144,008",13.40%,"73,074",18.20%,"174,057",17.00%,"28,999",16.70%,"47,505",15.10%,"70,718",14.80%,"31,155",12.60%,"146,103",10.10%,"53,133",16.50%,"289,646",11.80%,"287,642",16.20%,"17,652",15.30%,"317,628",16.00%,"95,167",17.20%,"99,268",14.00%,"320,583",15.10%,"24,608",13.20%,"146,089",16.50%,"23,656",17.10%,"184,937",16.80%,"550,395",14.20%,"73,203",13.30%,"18,770",15.00%,"190,475",12.50%,"145,280",11.20%,"48,039",18.50%,"169,972",16.40%,"16,160",16.00%,"58,209",18.30%
            Less than 20 percent,"40,044",5.20%,"1,102",1.00%,"33,475",2.80%,"29,518",6.90%,"26,625",0.50%,"12,925",1.20%,"3,578",0.60%,"4,402",2.30%,"1,160",1.20%,"72,915",2.20%,"51,469",3.00%,"1,827",0.90%,"12,931",4.00%,"58,380",2.80%,"77,060",6.30%,"28,496",5.00%,"17,049",3.70%,"42,983",6.00%,"23,178",3.70%,"8,323",3.20%,"12,353",1.10%,"7,103",0.60%,"76,606",4.40%,"20,403",1.90%,"24,644",6.10%,"50,185",4.90%,"4,946",2.90%,"11,179",3.50%,"8,694",1.80%,"1,599",0.60%,"7,970",0.60%,"12,433",3.90%,"45,244",1.80%,"77,403",4.30%,"3,901",3.40%,"100,845",5.10%,"24,593",4.40%,"9,883",1.40%,"73,768",3.50%,"1,630",0.90%,"42,992",4.80%,"4,319",3.10%,"48,592",4.40%,"69,267",1.80%,"8,468",1.50%,"1,965",1.60%,"33,362",2.20%,"10,201",0.80%,"21,639",8.30%,"36,830",3.60%,"3,296",3.30%,"31,584",9.90%
            20 to 29 percent,"58,182",7.50%,"3,861",3.50%,"70,677",5.90%,"32,537",7.60%,"88,932",1.80%,"37,118",3.40%,"17,183",2.80%,"11,582",6.20%,"1,414",1.40%,"172,034",5.20%,"106,759",6.20%,"4,030",2.10%,"22,075",6.80%,"92,657",4.50%,"85,705",7.00%,"43,730",7.70%,"29,955",6.60%,"52,848",7.40%,"41,502",6.50%,"15,628",5.90%,"32,211",2.80%,"22,292",2.00%,"123,223",7.10%,"54,270",5.00%,"29,927",7.50%,"78,081",7.60%,"11,041",6.40%,"19,192",6.10%,"25,401",5.30%,"7,691",3.10%,"27,121",1.90%,"22,245",6.90%,"81,072",3.30%,"121,382",6.80%,"6,852",5.90%,"139,272",7.00%,"42,272",7.60%,"29,768",4.20%,"121,348",5.70%,"7,259",3.90%,"62,066",7.00%,"11,242",8.10%,"77,338",7.00%,"176,242",4.50%,"25,450",4.60%,"7,208",5.70%,"66,631",4.40%,"38,585",3.00%,"19,628",7.60%,"71,545",6.90%,"6,552",6.50%,"20,407",6.40%
            30 percent or more,"31,906",4.10%,"7,792",7.10%,"77,474",6.50%,"17,683",4.10%,"406,244",8.00%,"84,699",7.70%,"50,693",8.30%,"11,585",6.20%,"4,905",4.90%,"278,948",8.40%,"90,910",5.30%,"16,957",8.70%,"22,938",7.00%,"135,982",6.50%,"48,262",3.90%,"25,934",4.60%,"27,398",6.00%,"30,226",4.20%,"34,538",5.40%,"17,405",6.60%,"73,829",6.50%,"78,573",6.90%,"87,206",5.00%,"69,335",6.40%,"18,503",4.60%,"45,791",4.50%,"13,012",7.50%,"17,134",5.40%,"36,623",7.70%,"21,865",8.90%,"111,012",7.70%,"18,455",5.70%,"163,330",6.70%,"88,857",5.00%,"6,899",6.00%,"77,511",3.90%,"28,302",5.10%,"59,617",8.40%,"125,467",5.90%,"15,719",8.40%,"41,031",4.60%,"8,095",5.80%,"59,007",5.40%,"304,886",7.80%,"39,285",7.10%,"9,597",7.60%,"90,482",5.90%,"96,494",7.40%,"6,772",2.60%,"61,597",5.90%,"6,312",6.20%,"6,218",2.00%
"        $75,000 or more","466,373",60.30%,"84,093",76.10%,"781,818",65.70%,"247,078",57.90%,"3,878,649",76.40%,"807,665",73.80%,"471,523",76.90%,"128,707",68.40%,"82,248",83.00%,"2,117,391",63.40%,"1,156,442",67.40%,"145,924",75.10%,"205,596",63.10%,"1,446,902",69.70%,"767,289",62.60%,"372,308",65.30%,"304,862",66.70%,"432,371",60.60%,"391,873",61.70%,"167,134",63.30%,"876,204",76.60%,"899,161",78.80%,"1,089,461",62.90%,"785,128",72.90%,"219,268",54.70%,"649,594",63.30%,"111,199",64.20%,"217,096",68.90%,"313,995",65.80%,"186,949",75.80%,"1,144,592",79.50%,"189,473",58.80%,"1,822,204",74.40%,"1,138,092",63.90%,"81,133",70.10%,"1,288,019",64.80%,"337,370",61.00%,"492,909",69.80%,"1,440,918",67.80%,"138,062",74.00%,"548,156",61.80%,"93,945",67.90%,"687,579",62.50%,"2,741,389",70.60%,"413,455",75.00%,"83,547",66.60%,"1,112,286",73.00%,"996,821",76.70%,"154,074",59.30%,"694,294",67.00%,"66,818",66.10%,"85,005",26.70%
            Less than 20 percent,"372,515",48.20%,"46,113",41.80%,"542,879",45.60%,"200,893",47.00%,"1,798,599",35.40%,"467,047",42.70%,"262,162",42.80%,"92,288",49.10%,"46,219",46.60%,"1,270,420",38.00%,"813,781",47.40%,"64,045",32.90%,"141,032",43.30%,"922,266",44.40%,"622,522",50.80%,"277,800",48.80%,"216,588",47.40%,"337,738",47.40%,"280,010",44.10%,"109,551",41.50%,"545,137",47.60%,"480,673",42.10%,"811,975",46.90%,"515,064",47.80%,"166,760",41.60%,"493,849",48.20%,"70,029",40.40%,"155,936",49.50%,"193,287",40.50%,"99,974",40.50%,"584,431",40.60%,"137,102",42.50%,"977,760",39.90%,"852,116",47.90%,"53,719",46.40%,"984,966",49.60%,"249,972",45.20%,"284,629",40.30%,"1,021,551",48.10%,"81,573",43.70%,"404,622",45.60%,"61,306",44.30%,"497,799",45.20%,"1,633,585",42.10%,"261,510",47.50%,"50,084",39.90%,"713,161",46.80%,"540,781",41.60%,"129,927",50.00%,"482,606",46.60%,"43,160",42.70%,"69,137",21.70%
            20 to 29 percent,"76,469",9.90%,"25,678",23.30%,"187,163",15.70%,"36,895",8.60%,"1,191,345",23.50%,"237,982",21.80%,"143,003",23.30%,"29,210",15.50%,"22,901",23.10%,"586,186",17.50%,"253,826",14.80%,"40,677",20.90%,"47,773",14.70%,"383,332",18.50%,"119,337",9.70%,"77,087",13.50%,"69,557",15.20%,"74,527",10.50%,"85,040",13.40%,"43,585",16.50%,"237,283",20.70%,"275,226",24.10%,"221,679",12.80%,"207,941",19.30%,"42,672",10.60%,"126,335",12.30%,"31,300",18.10%,"48,560",15.40%,"89,301",18.70%,"64,088",26.00%,"353,918",24.60%,"41,107",12.80%,"485,754",19.80%,"224,115",12.60%,"22,431",19.40%,"244,042",12.30%,"70,301",12.70%,"144,727",20.50%,"318,431",15.00%,"41,468",22.20%,"108,663",12.30%,"25,837",18.70%,"147,673",13.40%,"795,194",20.50%,"115,362",20.90%,"25,976",20.70%,"291,015",19.10%,"310,297",23.90%,"19,666",7.60%,"168,961",16.30%,"18,825",18.60%,"11,979",3.80%
            30 percent or more,"17,389",2.20%,"12,302",11.10%,"51,776",4.40%,"9,290",2.20%,"888,705",17.50%,"102,636",9.40%,"66,358",10.80%,"7,209",3.80%,"13,128",13.20%,"260,785",7.80%,"88,835",5.20%,"41,202",21.20%,"16,791",5.20%,"141,304",6.80%,"25,430",2.10%,"17,421",3.10%,"18,717",4.10%,"20,106",2.80%,"26,823",4.20%,"13,998",5.30%,"93,784",8.20%,"143,262",12.60%,"55,807",3.20%,"62,123",5.80%,"9,836",2.50%,"29,410",2.90%,"9,870",5.70%,"12,600",4.00%,"31,407",6.60%,"22,887",9.30%,"206,243",14.30%,"11,264",3.50%,"358,690",14.60%,"61,861",3.50%,"4,983",4.30%,"59,011",3.00%,"17,097",3.10%,"63,553",9.00%,"100,936",4.70%,"15,021",8.10%,"34,871",3.90%,"6,802",4.90%,"42,107",3.80%,"312,610",8.00%,"36,583",6.60%,"7,487",6.00%,"108,110",7.10%,"145,743",11.20%,"4,481",1.70%,"42,727",4.10%,"4,833",4.80%,"3,889",1.20%
        Zero or negative income,"5,332",0.70%,400,0.40%,"8,682",0.70%,"2,857",0.70%,"32,199",0.60%,"4,424",0.40%,"2,520",0.40%,"1,013",0.50%,606,0.60%,"24,424",0.70%,"10,252",0.60%,"2,282",1.20%,"1,253",0.40%,"10,329",0.50%,"4,360",0.40%,"2,157",0.40%,"1,747",0.40%,"3,968",0.60%,"4,051",0.60%,"1,075",0.40%,"6,647",0.60%,"4,600",0.40%,"8,083",0.50%,"4,818",0.40%,"3,098",0.80%,"5,784",0.60%,375,0.20%,"1,489",0.50%,"3,666",0.80%,542,0.20%,"5,974",0.40%,"2,319",0.70%,"11,964",0.50%,"9,506",0.50%,111,0.10%,"8,735",0.40%,"3,323",0.60%,"2,434",0.30%,"11,168",0.50%,572,0.30%,"4,594",0.50%,680,0.50%,"4,744",0.40%,"20,012",0.50%,"1,177",0.20%,338,0.30%,"7,043",0.50%,"4,686",0.40%,"1,817",0.70%,"4,480",0.40%,72,0.10%,"5,345",1.70%
    REAL ESTATE TAXES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
        Less than $800,"327,796",42.40%,"4,405",4.00%,"138,034",11.60%,"137,458",32.20%,"139,271",2.70%,"67,814",6.20%,"10,579",1.70%,"25,228",13.40%,"5,425",5.50%,"270,731",8.10%,"175,004",10.20%,"26,280",13.50%,"22,176",6.80%,"77,952",3.80%,"248,505",20.30%,"32,466",5.70%,"28,157",6.20%,"116,721",16.40%,"166,892",26.30%,"11,808",4.50%,"32,131",2.80%,"25,563",2.20%,"79,911",4.60%,"52,190",4.80%,"83,895",20.90%,"143,632",14.00%,"10,392",6.00%,"12,805",4.10%,"58,379",12.20%,"3,908",1.60%,"14,191",1.00%,"38,771",12.00%,"66,675",2.70%,"190,996",10.70%,"9,141",7.90%,"134,332",6.80%,"85,215",15.40%,"16,375",2.30%,"145,640",6.90%,"3,808",2.00%,"193,986",21.90%,"6,776",4.90%,"214,500",19.50%,"187,657",4.80%,"20,471",3.70%,"1,933",1.50%,"137,263",9.00%,"45,541",3.50%,"91,389",35.20%,"25,358",2.40%,"9,807",9.70%,"35,983",11.30%
"        $800 to $1,499","190,633",24.70%,"7,753",7.00%,"297,423",25.00%,"115,050",26.90%,"272,513",5.40%,"180,862",16.50%,"11,424",1.90%,"48,487",25.80%,"7,470",7.50%,"489,804",14.70%,"273,630",15.90%,"35,615",18.30%,"74,202",22.80%,"120,863",5.80%,"329,989",26.90%,"80,918",14.20%,"69,180",15.10%,"186,686",26.20%,"130,212",20.50%,"31,309",11.90%,"70,425",6.20%,"40,505",3.60%,"228,396",13.20%,"105,347",9.80%,"97,424",24.30%,"228,299",22.30%,"24,258",14.00%,"29,040",9.20%,"114,194",23.90%,"4,600",1.90%,"13,366",0.90%,"76,162",23.60%,"92,686",3.80%,"442,220",24.80%,"16,230",14.00%,"304,102",15.30%,"118,898",21.50%,"48,154",6.80%,"253,944",11.90%,"5,131",2.80%,"292,333",33.00%,"21,991",15.90%,"319,494",29.00%,"234,225",6.00%,"78,331",14.20%,"4,192",3.30%,"230,792",15.10%,"70,185",5.40%,"89,794",34.60%,"66,795",6.40%,"30,685",30.30%,"16,623",5.20%
"        $1,500 or more","166,362",21.50%,"88,188",79.90%,"712,850",59.90%,"150,228",35.20%,"4,558,161",89.80%,"819,696",74.90%,"582,021",94.90%,"106,613",56.70%,"83,511",84.30%,"2,463,422",73.80%,"1,215,336",70.80%,"119,187",61.30%,"219,185",67.30%,"1,828,578",88.10%,"613,784",50.10%,"442,417",77.60%,"349,867",76.50%,"384,758",54.00%,"258,956",40.80%,"217,395",82.40%,"1,004,277",87.80%,"1,054,109",92.40%,"1,355,841",78.20%,"901,808",83.70%,"160,562",40.10%,"630,171",61.40%,"134,611",77.70%,"263,124",83.50%,"286,652",60.00%,"235,062",95.30%,"1,381,642",96.00%,"187,722",58.20%,"2,156,914",88.00%,"1,110,350",62.40%,"85,309",73.70%,"1,500,055",75.50%,"318,292",57.50%,"630,042",89.20%,"1,685,450",79.30%,"175,255",94.00%,"371,496",41.90%,"106,412",76.90%,"525,112",47.70%,"3,277,256",84.40%,"436,642",79.30%,"117,877",93.90%,"1,101,814",72.30%,"1,155,040",88.90%,"70,651",27.20%,"932,529",90.00%,"58,452",57.80%,"12,672",4.00%
        No real estate taxes paid,"88,555",11.50%,"10,094",9.10%,"41,124",3.50%,"24,292",5.70%,"106,587",2.10%,"25,421",2.30%,"9,120",1.50%,"7,808",4.20%,"2,688",2.70%,"116,190",3.50%,"52,223",3.00%,"13,302",6.80%,"10,022",3.10%,"48,774",2.30%,"32,669",2.70%,"14,040",2.50%,"9,957",2.20%,"24,899",3.50%,"78,575",12.40%,"3,457",1.30%,"37,395",3.30%,"20,599",1.80%,"68,618",4.00%,"17,986",1.70%,"58,876",14.70%,"23,430",2.30%,"3,957",2.30%,"9,970",3.20%,"18,239",3.80%,"3,031",1.20%,"30,609",2.10%,"19,653",6.10%,"134,511",5.50%,"36,570",2.10%,"5,040",4.40%,"47,804",2.40%,"30,784",5.60%,"12,013",1.70%,"40,733",1.90%,"2,297",1.20%,"29,088",3.30%,"3,210",2.30%,"41,070",3.70%,"185,359",4.80%,"15,519",2.80%,"1,475",1.20%,"53,706",3.50%,"28,598",2.20%,"8,058",3.10%,"11,740",1.10%,"2,165",2.10%,"252,909",79.50%
        Median (dollars),842,842,"4,039","4,039","1,873","1,873","1,183","1,183","5,479","5,479","2,529","2,529","6,270","6,270","1,744","1,744","4,268","4,268","2,765","2,765","2,506","2,506","2,165","2,165","2,086","2,086","5,350","5,350","1,550","1,550","2,883","2,883","2,828","2,828","1,688","1,688","1,396","1,396","2,915","2,915","3,857","3,857","5,552","5,552","2,968","2,968","3,189","3,189","1,427","1,427","1,960","1,960","2,602","2,602","3,579","3,579","1,940","1,940","6,407","6,407","9,085","9,085","1,920","1,920","6,566","6,566","1,938","1,938","2,673","2,673","2,844","2,844","1,839","1,839","3,771","3,771","3,443","3,443","4,742","4,742","1,363","1,363","2,726","2,726","1,490","1,490","5,123","5,123","2,385","2,385","4,904","4,904","2,837","2,837","4,400","4,400","1,012","1,012","3,587","3,587","1,729","1,729",716,716
